function,thinking_time,level,died_count,win_count,scores_mean,scores_std,num_moves_mean,num_moves_std,times_mean,times_std
max_reward,0.5,23,0,10,1.1,0.0,42.0,0.0,24.395144391059876,0.07075816314935558
max_visits,0.5,23,10,0,-0.9,0.0,6.8,8.930845424706442,4.019199323654175,5.199556448347559
max_visits_50_reward_50,0.5,23,0,10,1.1,0.0,42.0,0.0,53.797590899467465,88.22131401320841
max_visits_25_reward_75,0.5,23,0,10,1.1,0.0,42.0,0.0,24.42388551235199,0.03443970890847266
max_visits_75_reward_25,0.5,23,0,10,1.1,0.0,42.0,0.0,24.375058507919313,0.05065551297375413
max_reward_optimistic,0.5,23,0,10,1.1,0.0,42.0,0.0,24.37589647769928,0.05010921477133214
max_reward_pessimistic,0.5,23,10,0,-0.9,0.0,1.0,0.0,0.6565660238265991,0.03013599084582406
max_reward_median,0.5,23,10,0,-0.9,0.0,2.2,1.2489995996796797,1.3510061979293824,0.7272180084267245
max_reward,1,23,0,10,1.1,0.0,42.0,0.0,45.390542125701906,0.07406950385585788
max_visits,1,23,10,0,-0.9,0.0,9.5,8.163945124754331,10.309514713287353,8.779797907810948
max_visits_50_reward_50,1,23,0,10,1.1,0.0,42.0,0.0,45.40489265918732,0.0712883619685909
max_visits_25_reward_75,1,23,0,10,1.1,0.0,42.0,0.0,45.41887512207031,0.05853237849298457
max_visits_75_reward_25,1,23,0,10,1.1,0.0,42.0,0.0,45.39418160915375,0.03993401922385525
max_reward_optimistic,1,23,10,0,-0.9,0.0,24.0,0.0,26.041881489753724,0.05639140369462169
max_reward_pessimistic,1,23,10,0,-0.9,0.0,1.0,0.0,1.164069128036499,0.019853425466965908
max_reward_median,1,23,10,0,-0.9,0.0,3.0,2.6076809620810595,3.326779866218567,2.8035405725430436
max_reward,2,23,10,0,-0.9,0.0,7.0,0.0,14.664282393455505,0.04149023435398056
max_visits,2,23,9,1,-0.7000000000000001,0.6000000000000001,8.9,10.6155546251715,18.603279614448546,22.05895596971346
max_visits_50_reward_50,2,23,10,0,-0.9,0.0,7.0,0.0,14.66238431930542,0.04990869992226465
max_visits_25_reward_75,2,23,10,0,-0.9,0.0,7.0,0.0,14.64519567489624,0.02802673890961612
max_visits_75_reward_25,2,23,10,0,-0.9,0.0,7.0,0.0,14.652119088172913,0.0473109405685746
max_reward_optimistic,2,23,9,1,-0.7000000000000001,0.6000000000000001,24.8,2.4,51.675595712661746,4.984759287489061
max_reward_pessimistic,2,23,10,0,-0.9,0.0,1.0,0.0,2.164966368675232,0.03172786286206839
max_reward_median,2,23,10,0,-0.9,0.0,2.2,1.661324772583615,4.658788013458252,3.4765638916077655
max_reward,0.1,24,7,3,-0.3,0.9165151389911681,17.6,2.4576411454889016,3.1993531227111816,0.4435768650914641
max_visits,0.1,24,9,1,-0.7000000000000001,0.6000000000000001,6.6,5.695612346359257,1.252315616607666,1.0300868066808213
max_visits_50_reward_50,0.1,24,6,4,-0.09999999999999998,0.9797958971132714,16.8,2.4413111231467406,3.0617032289505004,0.4409913681939575
max_visits_25_reward_75,0.1,24,8,2,-0.5000000000000001,0.8,17.6,2.0591260281974,3.2088943004608153,0.37286366698071094
max_visits_75_reward_25,0.1,24,7,3,-0.3,0.9165151389911681,16.9,2.118962010041709,3.094694948196411,0.388811005753452
max_reward_optimistic,0.1,24,7,3,-0.30000000000000004,0.9165151389911681,17.2,2.4,3.13052442073822,0.4345852887170681
max_reward_pessimistic,0.1,24,10,0,-0.9,0.0,14.9,5.48543526076099,2.7296672582626345,0.9685142987222997
max_reward_median,0.1,24,10,0,-0.9,0.0,1.7,1.1874342087037917,0.3813561677932739,0.21169344952530458
max_reward,0.5,24,2,8,0.7,0.8000000000000002,15.2,2.4,8.863768410682678,1.369160018893478
max_visits,0.5,24,9,1,-0.7000000000000001,0.6000000000000001,5.2,3.655133376499413,3.0848295211791994,2.1163308490283104
max_visits_50_reward_50,0.5,24,1,9,0.9,0.6000000000000001,14.6,1.8,8.510588455200196,1.0318316769753815
max_visits_25_reward_75,0.5,24,2,8,0.7,0.8000000000000002,14.9,1.9209372712298547,8.720592904090882,1.1179135203292685
max_visits_75_reward_25,0.5,24,0,10,1.1,0.0,14.0,0.0,8.172527194023132,0.019834302564858793
max_reward_optimistic,0.5,24,2,8,0.7,0.8000000000000002,15.4,2.8000000000000003,9.00093891620636,1.6171960749974894
max_reward_pessimistic,0.5,24,10,0,-0.9,0.0,1.0,0.0,0.6568885564804077,0.020433551468564525
max_reward_median,0.5,24,10,0,-0.9,0.0,2.1,0.9433981132056604,1.2975820779800415,0.5534128791066134
max_reward,1,24,0,10,1.1,0.0,14.0,0.0,15.197597241401672,0.029603468820985548
max_visits,1,24,10,0,-0.9,0.0,4.9,3.176476034853718,5.3808637142181395,3.4188424214760227
max_visits_50_reward_50,1,24,0,10,1.1,0.0,14.0,0.0,15.188039588928223,0.038281738723042365
max_visits_25_reward_75,1,24,0,10,1.1,0.0,14.0,0.0,15.190410733222961,0.031002376738120438
max_visits_75_reward_25,1,24,0,10,1.1,0.0,14.0,0.0,15.18608798980713,0.0284726094881271
max_reward_optimistic,1,24,0,10,1.1,0.0,14.0,0.0,15.19205927848816,0.03504836083065849
max_reward_pessimistic,1,24,10,0,-0.9,0.0,1.0,0.0,1.162399983406067,0.020006363346724367
max_reward_median,1,24,10,0,-0.9,0.0,2.1,0.9433981132056604,2.3450817346572874,1.0248227451554046
max_reward,2,24,0,10,1.1,0.0,14.0,0.0,29.193923592567444,0.03864032282301111
max_visits,2,24,7,3,-0.30000000000000004,0.9165151389911681,7.5,4.984977432245807,15.659206414222718,10.361734210396826
max_visits_50_reward_50,2,24,0,10,1.1,0.0,14.0,0.0,29.189803028106688,0.025005945553997485
max_visits_25_reward_75,2,24,0,10,1.1,0.0,14.0,0.0,29.193844509124755,0.015725972107928723
max_visits_75_reward_25,2,24,0,10,1.1,0.0,14.0,0.0,29.2301784992218,0.03954121706157719
max_reward_optimistic,2,24,0,10,1.1,0.0,14.0,0.0,29.20399615764618,0.030263380970991585
max_reward_pessimistic,2,24,10,0,-0.9,0.0,1.0,0.0,2.1653937339782714,0.021232934014673483
max_reward_median,2,24,10,0,-0.9,0.0,1.5,0.9219544457292888,3.1944833993911743,1.9129582600116022
max_reward,0.1,25,7,3,-0.29999999999999993,0.9165151389911681,18.2,0.7483314773547883,3.3234248638153074,0.14812223523639056
max_visits,0.1,25,10,0,-0.9,0.0,7.7,4.124318125460256,1.4458231449127197,0.7258951197338703
max_visits_50_reward_50,0.1,25,5,5,0.10000000000000005,1.0,18.4,0.9165151389911681,3.332528328895569,0.16967531055773794
max_visits_25_reward_75,0.1,25,4,6,0.30000000000000004,0.9797958971132714,18.5,0.806225774829855,3.3816314220428465,0.14776398710432426
max_visits_75_reward_25,0.1,25,3,7,0.5,0.9165151389911681,18.5,0.806225774829855,3.3528084993362426,0.13053899932672938
max_reward_optimistic,0.1,25,4,6,0.3000000000000001,0.9797958971132713,18.5,0.806225774829855,3.34646954536438,0.14050819882925064
max_reward_pessimistic,0.1,25,10,0,-0.9,0.0,9.8,5.670978751503131,1.808081364631653,1.0174657600914672
max_reward_median,0.1,25,10,0,-0.9,0.0,2.2,1.7204650534085253,0.46366496086120607,0.291834061668218
max_reward,0.5,25,6,4,-0.09999999999999995,0.9797958971132712,18.7,0.6403124237432849,10.89225459098816,0.38637077104321355
max_visits,0.5,25,9,1,-0.7,0.6000000000000001,7.6,5.351635264103861,4.468384718894958,3.1011290282839123
max_visits_50_reward_50,0.5,25,1,9,0.9,0.6000000000000001,19.0,0.0,11.062670826911926,0.03638245199390177
max_visits_25_reward_75,0.5,25,3,7,0.5000000000000001,0.9165151389911681,18.6,0.8,10.841085147857665,0.4628841450451821
max_visits_75_reward_25,0.5,25,5,5,0.10000000000000002,1.0,18.6,0.8,10.84592933654785,0.4627691922403988
max_reward_optimistic,0.5,25,1,9,0.9,0.6000000000000001,18.9,0.3,11.014047122001648,0.1692650206227873
max_reward_pessimistic,0.5,25,10,0,-0.9,0.0,1.0,0.0,0.6630406141281128,0.02362783536911873
max_reward_median,0.5,25,10,0,-0.9,0.0,1.4,0.48989794855663565,0.8842544078826904,0.2744299034934
max_reward,1,25,10,0,-0.9,0.0,17.6,0.8,19.07678339481354,0.8581003395557995
max_visits,1,25,10,0,-0.9,0.0,2.8,2.5219040425836985,3.1093404293060303,2.7259484927543003
max_visits_50_reward_50,1,25,7,3,-0.30000000000000004,0.9165151389911681,18.1,0.9433981132056604,19.61973707675934,1.017982641042892
max_visits_25_reward_75,1,25,7,3,-0.30000000000000004,0.9165151389911681,18.3,0.7810249675906655,19.83763153553009,0.847958519347413
max_visits_75_reward_25,1,25,6,4,-0.09999999999999998,0.9797958971132714,18.3,0.7810249675906655,19.848626732826233,0.8443723276583706
max_reward_optimistic,1,25,7,3,-0.3,0.9165151389911681,17.9,0.9433981132056604,19.408198738098143,1.0222022526856982
max_reward_pessimistic,1,25,10,0,-0.9,0.0,1.0,0.0,1.1647677421569824,0.016248523068881478
max_reward_median,1,25,10,0,-0.9,0.0,2.2,1.5362291495737217,2.4461963176727295,1.649914728461003
max_reward,2,25,5,5,0.10000000000000005,1.0,18.6,0.66332495807108,38.76457588672638,1.378148752445627
max_visits,2,25,10,0,-0.9,0.0,5.7,4.196427051671457,11.917561173439026,8.707522003159916
max_visits_50_reward_50,2,25,8,2,-0.5000000000000001,0.8,18.4,0.8,38.36224212646484,1.6813366182098994
max_visits_25_reward_75,2,25,5,5,0.10000000000000005,1.0,18.4,0.9165151389911679,38.36203274726868,1.910241237610807
max_visits_75_reward_25,2,25,7,3,-0.3,0.9165151389911681,18.1,0.8306623862918076,37.85335838794708,1.7348150627708419
max_reward_optimistic,2,25,9,1,-0.7000000000000001,0.6000000000000001,18.0,0.7745966692414834,37.63760366439819,1.6032070482939638
max_reward_pessimistic,2,25,10,0,-0.9,0.0,1.0,0.0,2.1689480781555175,0.01896357032141444
max_reward_median,2,25,10,0,-0.9,0.0,1.4,0.66332495807108,3.000971293449402,1.3702464758924138
max_reward,0.1,26,2,8,0.7,0.8000000000000002,16.8,1.5999999999999999,3.115543270111084,0.30541853850368805
max_visits,0.1,26,9,1,-0.7000000000000001,0.6000000000000001,7.0,4.711687595755898,1.3584692478179932,0.8729229994966664
max_visits_50_reward_50,0.1,26,2,8,0.7,0.8000000000000002,16.8,1.5999999999999999,3.1164754390716554,0.2858011441088326
max_visits_25_reward_75,0.1,26,5,5,0.10000000000000009,1.0,18.0,2.0,3.3399629831314086,0.3477880642060788
max_visits_75_reward_25,0.1,26,3,7,0.5,0.9165151389911681,17.2,1.8330302779823362,3.2112729787826537,0.34353870049140117
max_reward_optimistic,0.1,26,2,8,0.7,0.8000000000000002,16.8,1.5999999999999999,3.1432272672653196,0.2928112454959274
max_reward_pessimistic,0.1,26,10,0,-0.9,0.0,10.7,6.0835844697020525,2.042983078956604,1.120546595450194
max_reward_median,0.1,26,10,0,-0.9,0.0,1.9,1.044030650891055,0.42841439247131347,0.1978641978707852
max_reward,0.5,26,3,7,0.5000000000000001,0.9165151389911681,17.2,1.8330302779823362,10.099854516983033,1.1041034743214921
max_visits,0.5,26,9,1,-0.7000000000000001,0.6000000000000001,6.8,4.512205669071391,4.032612204551697,2.611614461526764
max_visits_50_reward_50,0.5,26,5,5,0.10000000000000002,1.0,18.0,2.0,10.538898038864136,1.1707703180569629
max_visits_25_reward_75,0.5,26,3,7,0.5000000000000001,0.9165151389911681,17.2,1.8330302779823362,10.097260594367981,1.0788871926774581
max_visits_75_reward_25,0.5,26,3,7,0.5,0.9165151389911681,17.2,1.8330302779823362,10.096268796920777,1.0857323048049017
max_reward_optimistic,0.5,26,3,7,0.5000000000000001,0.9165151389911681,17.4,2.1540659228538015,10.207443404197694,1.261889977464927
max_reward_pessimistic,0.5,26,10,0,-0.9,0.0,1.0,0.0,0.6580415010452271,0.01769379953189636
max_reward_median,0.5,26,10,0,-0.9,0.0,2.6,1.7435595774162693,1.5947619676589966,1.0139882335459303
max_reward,1,26,0,10,1.1,0.0,16.0,0.0,17.391605186462403,0.046341891592122215
max_visits,1,26,9,1,-0.7000000000000001,0.6000000000000001,6.5,4.759201613716317,7.100143790245056,5.12519013369005
max_visits_50_reward_50,1,26,0,10,1.1,0.0,16.0,0.0,17.39906919002533,0.04465166056724464
max_visits_25_reward_75,1,26,0,10,1.1,0.0,16.0,0.0,17.40197627544403,0.0404274488621043
max_visits_75_reward_25,1,26,0,10,1.1,0.0,16.0,0.0,17.39089741706848,0.05406445656761604
max_reward_optimistic,1,26,0,10,1.1,0.0,16.0,0.0,17.410656881332397,0.05307322557150204
max_reward_pessimistic,1,26,10,0,-0.9,0.0,1.0,0.0,1.1618740797042846,0.025787189279055225
max_reward_median,1,26,10,0,-0.9,0.0,2.3,1.2688577540449522,2.564645791053772,1.3638611679644594
max_reward,2,26,0,10,1.1,0.0,16.0,0.0,33.415249252319335,0.05993370569172782
max_visits,2,26,9,1,-0.7000000000000001,0.6000000000000001,5.2,5.491812087098393,10.907177329063416,11.436085231260327
max_visits_50_reward_50,2,26,0,10,1.1,0.0,16.0,0.0,33.405019116401675,0.03544169741179424
max_visits_25_reward_75,2,26,0,10,1.1,0.0,16.0,0.0,33.393671011924745,0.03978187563399348
max_visits_75_reward_25,2,26,0,10,1.1,0.0,16.0,0.0,33.40553956031799,0.06506037366152878
max_reward_optimistic,2,26,0,10,1.1,0.0,16.0,0.0,33.41213054656983,0.040983061229552996
max_reward_pessimistic,2,26,10,0,-0.9,0.0,1.0,0.0,2.156741428375244,0.015419209968283198
max_reward_median,2,26,10,0,-0.9,0.0,1.7,0.9,3.6195481538772585,1.8809013281528382
max_reward,0.1,27,2,8,0.7,0.8000000000000002,16.8,1.5999999999999999,3.083498644828796,0.26208349482132864
max_visits,0.1,27,10,0,-0.9,0.0,4.7,3.1,0.9253113269805908,0.5573940094778862
max_visits_50_reward_50,0.1,27,3,7,0.5,0.9165151389911681,17.2,1.8330302779823362,3.193731427192688,0.3214355682088091
max_visits_25_reward_75,0.1,27,2,8,0.7,0.8000000000000002,16.8,1.5999999999999999,3.1041157722473143,0.31865512607247526
max_visits_75_reward_25,0.1,27,3,7,0.5000000000000001,0.9165151389911681,17.2,1.8330302779823362,3.160875678062439,0.34348469799926934
max_reward_optimistic,0.1,27,3,7,0.5,0.9165151389911681,17.2,1.8330302779823362,3.1763297080993653,0.33724428582751625
max_reward_pessimistic,0.1,27,10,0,-0.9,0.0,14.5,4.695742752749559,2.687565064430237,0.8235583380842252
max_reward_median,0.1,27,10,0,-0.9,0.0,1.8,0.9797958971132713,0.4107828140258789,0.18615038656201197
max_reward,0.5,27,3,7,0.5000000000000001,0.9165151389911681,17.2,1.8330302779823362,10.085247087478638,1.0630362458841809
max_visits,0.5,27,10,0,-0.9,0.0,4.8,4.237924020083418,2.8634675979614257,2.4578686289774976
max_visits_50_reward_50,0.5,27,2,8,0.7,0.8000000000000002,16.8,1.5999999999999999,9.870228838920593,0.9185323794522149
max_visits_25_reward_75,0.5,27,3,7,0.5000000000000001,0.9165151389911681,17.2,1.8330302779823362,10.073115372657776,1.0737743168847182
max_visits_75_reward_25,0.5,27,3,7,0.5,0.9165151389911681,17.2,1.8330302779823362,10.163180732727051,1.1119224689075506
max_reward_optimistic,0.5,27,4,6,0.3000000000000001,0.9797958971132713,17.9,2.3430749027719964,10.530362629890442,1.3955353325919004
max_reward_pessimistic,0.5,27,10,0,-0.9,0.0,1.0,0.0,0.6625150442123413,0.013104722775533852
max_reward_median,0.5,27,10,0,-0.9,0.0,2.6,1.8547236990991407,1.5964699506759643,1.0898291836254907
max_reward,1,27,0,10,1.1,0.0,16.0,0.0,17.418303990364073,0.03682850512244405
max_visits,1,27,10,0,-0.9,0.0,4.9,3.8587562763149474,5.38595941066742,4.189771584844638
max_visits_50_reward_50,1,27,0,10,1.1,0.0,16.0,0.0,17.397187924385072,0.05420887429373035
max_visits_25_reward_75,1,27,0,10,1.1,0.0,16.0,0.0,17.392296814918517,0.026095239210611822
max_visits_75_reward_25,1,27,0,10,1.1,0.0,16.0,0.0,17.38393371105194,0.028937859142290592
max_reward_optimistic,1,27,0,10,1.1,0.0,16.0,0.0,17.42718620300293,0.06756637859055892
max_reward_pessimistic,1,27,10,0,-0.9,0.0,1.0,0.0,1.1634851455688477,0.017435227802551752
max_reward_median,1,27,10,0,-0.9,0.0,2.3,1.9,2.575985145568848,2.0453644051092676
max_reward,2,27,0,10,1.1,0.0,16.0,0.0,33.41781759262085,0.0850545746701572
max_visits,2,27,7,3,-0.3,0.9165151389911681,8.6,5.9363288318623315,18.01335382461548,12.335339468242964
max_visits_50_reward_50,2,27,0,10,1.1,0.0,16.0,0.0,33.40422434806824,0.04031247769302569
max_visits_25_reward_75,2,27,0,10,1.1,0.0,16.0,0.0,33.38387627601624,0.038120864745916194
max_visits_75_reward_25,2,27,0,10,1.1,0.0,16.0,0.0,33.38750281333923,0.04300317445155118
max_reward_optimistic,2,27,0,10,1.1,0.0,16.0,0.0,33.37880272865296,0.039594077228701015
max_reward_pessimistic,2,27,10,0,-0.9,0.0,1.0,0.0,2.1679142713546753,0.020340656282696205
max_reward_median,2,27,10,0,-0.9,0.0,2.8,2.85657137141714,5.905022931098938,5.939095265488892
